course_name,course_code,level,faculty,url,sdg_1,sdg_2,sdg_3,sdg_4,sdg_5,sdg_6,sdg_7,sdg_8,sdg_9,sdg_10,sdg_11,sdg_12,sdg_13,sdg_14,sdg_15,sdg_16,sdg_17
Biomechanics,IDEM203,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Child and Play Perspectives,IDEM204,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Design in Health: Theory en Practice,IDEM208,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
eHealth Design for a Healthy Society,IDEM210,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Products Now Studio,IDEM2100-25,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12589,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Advanced Product Engineering,IDEM2101,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12590,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Cognitive and Psychological Foundations for Product Design,IDEM2102,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Empirical Design Research,IDEM2103,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12592,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Food and Eating Design,IDEM212-25,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12439,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Designing Lifestyles: From Insight to Impact,IDEM214,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12440,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lighting Design,IDEM215,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12441,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
PerForm the Unseen,IDEM216,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strategic Automotive,IDEM217,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Systemic Automotive Design,IDEM218,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12444,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Videography,IDEM219,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
When Images Remain - The art and science of reading pictures,IDEM220,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Futures Studio,IDEM2200,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12602,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Making and Prototyping Skills,IDEM221,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12447,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AI Products and Services,IDEM2211,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intelligent Industrial Systems,IDEM2212,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12594,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Data-Centric Design for Connected Products,IDEM2213,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strategic Integration of Sustainability in Design,IDEM2221,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12596,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Life Cycle Assessment Methods,IDEM2222,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12597,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Design Approaches for Sustainability,IDEM2223-25,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12598,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Material Driven Design,IDEM2231,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12599,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Computational Design,IDEM2232,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fundamentals of Biodesign,IDEM2233,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12601,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
[start per 2025] Graduation Project SPD,IDEM3000,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animated Materials,IDEM301,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12448,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
Computational Fabrication and MetaMaterials,IDEM303,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12449,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Designing Responsible AI,IDEM305-25,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12451,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Generative AI and Design,IDEM307,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graduation Launchpad,IDEM308,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12453,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Repair and Recycling!,IDEM309,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12454,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Strategic Design Studio,IDEM3100-25,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Foresight and Backcasting,IDEM3101,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Research Methods for Strategic Design,IDEM3102,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deep Dive into Organisations,IDEM3103,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Qualitative Research Methods for Strategic Design,IDEM3201,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12644,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantitative Research Methods for Strategic Design,IDEM3202,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tech-enabled Innovation Studio,IDEM3210-25,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12652,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1
Technology and Strategic Design,IDEM3211,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12646,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Tech-enabled Entrepreneurship,IDEM3212,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12647,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1
Brand Experience Across Technologies,IDEM3213,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Societal Missions: Theory and Practice,IDEM3221,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12649,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1
Responsible Marketing,IDEM3222,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12650,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
Sustainable Consumer Behaviour,IDEM3223,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12651,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Internship,IDEM400,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlueDot: Design Contest,IDEM401,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlueDot: Organisation,IDEM402,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12456,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Research (3 ECTS),IDEM403,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Research (5 ECTS),IDEM404,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Project ExP,IDEM405,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Project Organisation: Skills (2 EC),IDEM406,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Project Organisation: Skills (3 EC),IDEM407,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Project Organisation: Social Strengthening (2 EC),IDEM408,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Project Organisation: Social Strengthening (3 EC),IDEM409,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Project Organisation: Future Career (2 EC),IDEM410,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delft Lectures on Design,IDEM4101,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Project Organisation: Future Career (3 EC),IDEM411,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Project Organisation: Education (2 EC),IDEM412,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Project Organisation: Education (3 EC),IDEM413,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Project Organisation: Education (5 EC),IDEM414,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Design Contest (2 EC),IDEM415,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Design Contest (3 EC),IDEM416,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Workshop (2EC),IDEM417,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDEM418 Workshop (3EC),IDEM418,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Design Processes and Practices,IDEM4201,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Systemic Design Studio,IDEM4220-25,Master,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linear Algebra,IFEEMCS010400,Bachelor,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/13630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probability and Statistics,IFEEMCS010500,Bachelor,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/13631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Calculus for Engineering, part 1",IFEEMCS012100,Bachelor,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/13634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Calculus for Engineering, part 2",IFEEMCS012200,Bachelor,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/13635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Calculus for Engineering, part 3",IFEEMCS012300,Bachelor,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/13636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Multivariate Data Analysis,IFEEMCS4070,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/14459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistical Learning for Engineers,IFEEMCS4250,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/13637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sketching and Visualization for Conceptualizing Thoughts,IFHPB1036,Bachelor,University Corporate Office,https://studiegids.tudelft.nl/courses/study-guide/educations/16327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Art, Empathy en Ethics",IFHPB1077,Bachelor,University Corporate Office,https://studiegids.tudelft.nl/courses/study-guide/educations/16329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bildung,IFHPB1078,Bachelor,University Corporate Office,https://studiegids.tudelft.nl/courses/study-guide/educations/16330,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matter of Art,IFHPB1079,Bachelor,University Corporate Office,https://studiegids.tudelft.nl/courses/study-guide/educations/16331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inclusive Leadership Fundamentals,IFHPB2000,Bachelor,University Corporate Office,https://studiegids.tudelft.nl/courses/study-guide/educations/16332,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
‘Where Do you Stand?’ Political Philosophy from a Global Perspective,IFHPB2010,Bachelor,University Corporate Office,https://studiegids.tudelft.nl/courses/study-guide/educations/16333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Materials in a Sustainable Society,IFHPM0010,Master,University Corporate Office,https://studiegids.tudelft.nl/courses/study-guide/educations/16348,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Joint Interdisciplinary Project,IFM4040,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Literature Survey,IN4306,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/14461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Human Mobility,IO3610-18,Bachelor,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/3117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H-Module Minor People in Transit,IO3610-18HPB,Bachelor,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/3118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H-Module Minor People in Transit,IO3611-18HPB,Bachelor,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/3119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automotive Styling,IO3620,Bachelor,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automotive Technology,IO3630,Bachelor,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mobility Systems Design,IO3640-18,Bachelor,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automotive Skills,IO3650,Bachelor,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/3123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internship,IO3820-15,Bachelor,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/12486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H-Module Minor Work Placement,IO3820HPB,Bachelor,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H-Module Minor Work Placement,IO3821HPB,Bachelor,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/3127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H-Module Designing Sustainability Transitions,IO3830HPB,Bachelor,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/3270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H-Module Designing Sustainability Transitions,IO3831HPB,Bachelor,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/3271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prototyping with/for Digital Fabrication (PDF),IO3850-24,Bachelor,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H-Module Advanced Prototyping,IO3850HPB,Bachelor,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/3272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prototyping with/for Extended Reality (PER),IO3851-24,Bachelor,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/3138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H-Module Advanced Prototyping,IO3851HPB,Bachelor,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/3273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Advanced Prototyping Project,IO3852-19,Bachelor,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/3140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Interaction Studies,IO3870,Bachelor,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/3141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H-Module Minor Interactive Environments,IO3870HPB,Bachelor,Industrial Design Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/3142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
