Field name,Course code///Vakcode,Course name///Vaknaam,Link,Sustainable course?///Duurzaam vak?,Level///Niveau,Faculty///Faculteit,SDGs///SDG's,Comments///Toelichting,Internal comments,
FALSE,WM0349WB,Philosophy of Engineering Science and Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60806,No,BSc,"Technology, Policy and Management",[],,,
TRUE,WM0353TU,Climate Ethics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60813,Yes,BSc,"Technology, Policy and Management","[13, 16]",,,
FALSE,WM0375TU,Ethics of Technological Risks,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60960,No,BSc,"Technology, Policy and Management",[],,,
FALSE,WM0376TU,Ethics of Technological Risks,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61250,No,BSc,"Technology, Policy and Management",[],,,
TRUE,WM0637SET,Economic Policy for Sustainable Energy,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61251,Yes,BSc,"Technology, Policy and Management","[7, 13]",,,
FALSE,WM0801TU,Introduction to Safety Science,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60805,No,BSc,"Technology, Policy and Management",[],,,
TRUE,WM0931SET,Sustainable Energy Innovation and Transitions,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61878,Yes,BSc,"Technology, Policy and Management","[7, 9, 13]",,,
FALSE,WM1028AM,Ethics for Applied Mathematics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61506,No,BSc,"Technology, Policy and Management",[],,,
FALSE,WM1115TU,Dutch Elementary 1,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61627,No,BSc,"Technology, Policy and Management",[],,,
FALSE,WM1116TU,Dutch Elementary 2,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61628,No,BSc,"Techniek, Bestuur en Management",[],,,
FALSE,WM1117TU,Dutch Intermediate 1,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61629,No,BSc,"Techniek, Bestuur en Management",[],,,
FALSE,WM1135TU,Advanced English for the University,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61561,No,BSc,"Technology, Policy and Management",[],,,
TRUE,WM1301TU,Ethics of Transportation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60807,Yes,BSc,"Technology, Policy and Management","[9, 11, 16]",,,
FALSE,WM1302TU,Ethics of Transportation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60808,No,BSc,"Technology, Policy and Management",[],,,
TRUE,WM1401TU,Ethics of Healthcare Technologies,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60810,Yes,BSc,"Technology, Policy and Management","[3, 9, 10]",,,
TRUE,WM1402TU,Ethics of Healthcare Technologies,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60814,Yes,BSc,"Technology, Policy and Management","[3, 9, 16]",,,
FALSE,WM-ITAV-4010,Scientific Writing,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61579,No,BSc,"Technology, Policy and Management",[],,,
FALSE,4403TGR64,Theory of General Relativity,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62717,No,BSc,External institution,[],,,
FALSE,ID4010,Design Theory and Methodology,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60682,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID4060,Manage your Master,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60683,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID4070,IDE Academy,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60684,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID4135-16,Modelling,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60686,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID4170,Advanced Concept Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60687,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID4175,Advanced Embodiment Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60688,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID4180,Managing Product Innovation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60685,No,MSc,Industrial Design Engineering,[],,,
TRUE,ID4185,Strategic & Sustainable Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60689,Yes,MSc,Industrial Design Engineering,"[9, 12]",,,
FALSE,ID4190-16,Graduation Project (IPD),https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60690,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID4210,"Product Understanding, Use and Experience",https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61268,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID4216,Context and Conceptualisation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61270,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID4220-17,Interactive Technology Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61267,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID4230,Visual Communication Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61269,No,MSc,Industrial Design Engineering,[],,,
TRUE,ID4235,Reflection on Designing,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60809,Yes,MSc,Industrial Design Engineering,[],,,
FALSE,ID4250-16,Project Exploring Interaction,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61272,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID4256-17,Project Usability and User eXperience Assessment in Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61273,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID4265,DfI Research Methodology,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61271,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID4290-16,Graduation Project (DFI),https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61274,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID4315-16,Brand & Product Commercialisation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61278,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID4330,New Product Economics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61280,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID4337,Design Roadmapping,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61277,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID4340,Strategic Value of Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61279,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID4350-16,Design Strategy Project,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61276,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID4355-18,SPD Research,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61275,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID4370,SPD Media,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61281,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID4390-16,Graduation Project (SPD),https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61282,No,MSc,Industrial Design Engineering,[],,,
FALSE,ID5010,Internship,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61356,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5040,Read a Book,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61340,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5045-19,Joint Master Project / Design Project XL,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61283,No,BSc,Industrial Design Engineering,[],,,
TRUE,ID5050-18,Design for Emerging Markets,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61366,Yes,BSc,Industrial Design Engineering,"[9, 11, 12]",,,
FALSE,ID5070,Deep Dive,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61357,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5080,Initiate to Graduate,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61354,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5100,IPD Package Deal,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61359,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5115,Lighting Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61322,No,BSc,Industrial Design Engineering,[],,,
TRUE,ID5126,Strategic Design for Social Innovation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61367,Yes,BSc,Industrial Design Engineering,"[9, 11, 12, 17]",,,
TRUE,ID5127,Design and the City,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61361,Yes,BSc,Industrial Design Engineering,"[11, 13]",,,
TRUE,ID5134,Designing for Complexity,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63006,No,BSc,Industrial Design Engineering,"[11, 16]",,,
FALSE,ID5135,Consumer Behaviour,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61343,No,BSc,Industrial Design Engineering,[],,,
TRUE,ID5136,Sustainable Consumer Behaviour,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61339,Yes,BSc,Industrial Design Engineering,[12],,,
TRUE,ID5137,Health Systems Transformation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63007,No,BSc,Industrial Design Engineering,[3],,,
FALSE,ID5138,Exploring Design Intelligence (EDI),https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63008,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5161,Vision in Product Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61329,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5184,Co-design and Research with Children,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61333,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5185,Design for children's play,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61332,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5200,DfI Package Deal,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61338,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5214,Interactive Formgiving,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61331,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5221,Drawing Techniques for Presentation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61330,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5231,Experimental Formgiving of Visual Information,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61328,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5242,Automotive Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61371,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5247,Automotive Sketching,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61311,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5249,Strategic Automotive,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61312,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5252,Basic Colour Skills,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61309,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5272,Computersketching,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61334,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5282,Introspective Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61372,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5293-18,Lifestyle Research/Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61362,No,BSc,Industrial Design Engineering,[],,,
TRUE,ID5295,Food and Eating Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61337,Yes,BSc,Industrial Design Engineering,"[2, 3, 12, 14, 15]",,,
FALSE,ID5300,SPD Package Deal,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61353,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5301,Biomechanics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60695,No,BSc,Industrial Design Engineering,[],,,
TRUE,ID5314,Environmental and Circularity Assessment Methods,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63208,Yes,BSc,Industrial Design Engineering,[12],,,
TRUE,ID5315,Fundamentals of Biodesign,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63207,No,BSc,Industrial Design Engineering,"[3, 9, 12, 13, 15]",,,
TRUE,ID5316,Designing Living Artefacts,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63206,No,BSc,Industrial Design Engineering,"[3, 9, 12, 15]",,,
FALSE,ID5325,Creative Facilitation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61318,No,BSc,Industrial Design Engineering,[],,,
TRUE,ID5332,Cognitive Ergonomics for Complex Systems 1: Understanding Complex Information Systems,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61285,Yes,BSc,Industrial Design Engineering,"[3, 9, 11]",,,
FALSE,ID5333,Cognitive Ergonomics for Complex Systems 2: Application into Research and Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61286,No,BSc,Industrial Design Engineering,[],,,
TRUE,ID5356,Sustainable Design Strategies for Product Development,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61097,Yes,BSc,Industrial Design Engineering,"[12, 13, 14, 15]",,,
FALSE,ID5383,Inclusive Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60697,No,BSc,Industrial Design Engineering,[],,,
TRUE,ID5413-19,Material Driven Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61287,Yes,BSc,Industrial Design Engineering,"[9, 12, 13]",,,
TRUE,ID5417,Artificial Intelligence and Society,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61368,No,BSc,Industrial Design Engineering,"[9, 16]",,,
TRUE,ID5418,Fundamentals of Textile Systems,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63009,Yes,BSc,Industrial Design Engineering,"[12, 13, 14, 15]",,,
TRUE,ID5419,Multimorphic Textiles,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63205,Yes,BSc,Industrial Design Engineering,"[9, 12, 13]",,,
TRUE,ID5422,Repair!,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63204,Yes,BSc,Industrial Design Engineering,[12],,,
TRUE,ID5423,Urban Analytics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63203,No,BSc,Industrial Design Engineering,[11],,,
FALSE,ID5454,Digital Materials,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61288,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5457,Designing with Composites,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61351,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5459,Computational Design for Digital Fabrication,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61369,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5462,Drawing the Human Figure,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61308,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5482,Data processing and Analytics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61373,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID550X,Research,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61345,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5514,Crowd Computing for Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63010,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5515,Advanced Machine Learning for Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63011,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5541,Workshops / Design Competitions (3 ec),https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61314,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5548,BlueDot: Design Contest,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61344,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5551,Project Organisation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61320,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID555X,Project Organisation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61321,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5564,Design for Emotion,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61323,No,BSc,Industrial Design Engineering,[],,,
TRUE,ID5565,Sustainable Business Models and Sustainable Product/ Service Systems,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61336,Yes,BSc,Industrial Design Engineering,,,,
TRUE,ID5567,Social Venturing,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61341,Yes,BSc,Industrial Design Engineering,"[1, 3, 8, 9, 10, 11, 12, 13, 17]",,,
FALSE,ID5613,Prototyping for Interaction and Participation (PIP),https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61327,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5614-17,Culture Sensitive Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61342,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5616,Embodied Audio Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61375,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5652,Build your Design Consultancy,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61290,No,BSc,Industrial Design Engineering,[],,,
FALSE,ID5659-1,Build Your Startup 1: Idea Validation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61364,No,BSc,Industrial Design Engineering,[],,,
