Field name,Course code///Vakcode,Course name///Vaknaam,Link,Sustainable course?///Duurzaam vak?,Level///Niveau,Faculty///Faculteit,SDGs///SDG's
TRUE,LB2505-P,Research Trainee incl. Thesis,https://studiegids.tudelft.nl/courses/study-guide/educations/16936,Yes,BSc,Applied Sciences,[4]
FALSE,LB2532,Transport Phenomena in the Life Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/16929,No,BSc,Applied Sciences,[]
TRUE,LB2611,Design of Sustainable Biotechnological Processes,https://studiegids.tudelft.nl/courses/study-guide/educations/16937,Yes,BSc,Applied Sciences,"[8, 9, 12, 13]"
TRUE,LB2630,Molecular Analytical Methods,https://studiegids.tudelft.nl/courses/study-guide/educations/16930,Yes,BSc,Applied Sciences,[12]
TRUE,LB2763,Microbial Physiology,https://studiegids.tudelft.nl/courses/study-guide/educations/16931,Yes,BSc,Applied Sciences,"[9, 12, 13]"
TRUE,LB2771,Metabolic Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/16932,Yes,BSc,Applied Sciences,"[2, 9, 12, 13]"
TRUE,LB2791-P,Practicals Microbial biotechnology,https://studiegids.tudelft.nl/courses/study-guide/educations/16933,Yes,BSc,Applied Sciences,[9]
TRUE,LDE,LDE Sustainability Challenge,https://studiegids.tudelft.nl/courses/study-guide/educations/16360,Yes,BSc,External institution,"[11, 12, 13, 17]"
FALSE,LDE,LDE Space Fundamentals and Interactions,https://studiegids.tudelft.nl/courses/study-guide/educations/16361,No,BSc,External institution,[]
FALSE,LDE,LDE Space Challenge,https://studiegids.tudelft.nl/courses/study-guide/educations/16362,No,BSc,External institution,[]
TRUE,LM3311,Green Chemistry and Sustainable Technology,https://studiegids.tudelft.nl/courses/study-guide/educations/17274,Yes,MSc,Applied Sciences,"[7, 8, 9, 12, 13]"
FALSE,LM3331,Modelling and Computation for Life Science and Technology,https://studiegids.tudelft.nl/courses/study-guide/educations/17066,No,MSc,Applied Sciences,[]
FALSE,LM3341,Microbial Omics,https://studiegids.tudelft.nl/courses/study-guide/educations/17067,No,MSc,Applied Sciences,[]
FALSE,LM3351,Topics in Biotechnology - Theory,https://studiegids.tudelft.nl/courses/study-guide/educations/17281,No,MSc,Applied Sciences,[]
FALSE,LM3356,Topics in Biotechnology - Practical,https://studiegids.tudelft.nl/courses/study-guide/educations/17282,No,MSc,Applied Sciences,[]
FALSE,LM3432,Analysis of Metabolic Networks,https://studiegids.tudelft.nl/courses/study-guide/educations/17289,No,MSc,Applied Sciences,[]
FALSE,LM3434,Advanced Protein Chemistry and Analysis,https://studiegids.tudelft.nl/courses/study-guide/educations/17292,No,MSc,Applied Sciences,[]
TRUE,LM3436,Pharmaceutical Biotechnology,https://studiegids.tudelft.nl/courses/study-guide/educations/21400,Yes,MSc,Applied Sciences,[3]
TRUE,LM3442,Metabolic Reprogramming,https://studiegids.tudelft.nl/courses/study-guide/educations/17290,Yes,MSc,Applied Sciences,[9]
TRUE,LM3451,Bioprocess Integration,https://studiegids.tudelft.nl/courses/study-guide/educations/17068,Yes,MSc,Applied Sciences,[9]
TRUE,LM3561,"Ethical, Legal and Social Issues in Biotechnology",https://studiegids.tudelft.nl/courses/study-guide/educations/17069,Yes,MSc,Applied Sciences,[16]
FALSE,LM3581NB,Metabolic Systems Biology,https://studiegids.tudelft.nl/courses/study-guide/educations/17283,No,MSc,Applied Sciences,[]
TRUE,LM3601,Molecular Biotechnology and Genomics,https://studiegids.tudelft.nl/courses/study-guide/educations/17291,Yes,MSc,Applied Sciences,"[9, 12, 13]"
TRUE,LM3611,Microbial Community Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/17516,Yes,MSc,Applied Sciences,"[6, 8, 9]"
FALSE,LM3692,iGEM,https://studiegids.tudelft.nl/courses/study-guide/educations/17472,No,MSc,Applied Sciences,[]
TRUE,LM3701,Advanced Enzymology,https://studiegids.tudelft.nl/courses/study-guide/educations/17293,Yes,MSc,Applied Sciences,[3]
FALSE,LM3731,Advanced Biocatalysis,https://studiegids.tudelft.nl/courses/study-guide/educations/17275,No,MSc,Applied Sciences,[]
FALSE,LM3741,Fermentation Technology and Environmental Biotechnology,https://studiegids.tudelft.nl/courses/study-guide/educations/17295,No,MSc,Applied Sciences,[]
FALSE,LM3751,Transport and Separation,https://studiegids.tudelft.nl/courses/study-guide/educations/17296,No,MSc,Applied Sciences,[]
TRUE,LM3771,Protein Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/17285,Yes,MSc,Applied Sciences,[9]
TRUE,LM3803,Company Internship,https://studiegids.tudelft.nl/courses/study-guide/educations/17286,Yes,MSc,Applied Sciences,[8]
FALSE,LM3804,Non-industrial Internship project,https://studiegids.tudelft.nl/courses/study-guide/educations/17287,No,MSc,Applied Sciences,[]
FALSE,LM3822,Design Project,https://studiegids.tudelft.nl/courses/study-guide/educations/17070,No,MSc,Applied Sciences,[]
FALSE,LM3901,Master Thesis Project,https://studiegids.tudelft.nl/courses/study-guide/educations/17288,No,MSc,Applied Sciences,[]
FALSE,LM3902,Master Research Project,https://studiegids.tudelft.nl/courses/study-guide/educations/4225,No,MSc,Applied Sciences,[]
FALSE,LM3995,Master Research Project,https://studiegids.tudelft.nl/courses/study-guide/educations/4228,No,MSc,Applied Sciences,[]
TRUE,ME41006,Musculoskeletal Modeling and Simulation,https://studiegids.tudelft.nl/courses/study-guide/educations/19562,Yes,MSc,Mechanical Engineering,[3]
FALSE,ME41035,Special Topics in Sports Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19576,No,MSc,Mechanical Engineering,[]
FALSE,ME41056,Multibody Dynamics,https://studiegids.tudelft.nl/courses/study-guide/educations/19254,No,MSc,Mechanical Engineering,[]
TRUE,ME41066,System Identification and Parameter Estimation,https://studiegids.tudelft.nl/courses/study-guide/educations/22009,Yes,MSc,Mechanical Engineering,[3]
TRUE,ME41085,Biomechatronics,https://studiegids.tudelft.nl/courses/study-guide/educations/19568,Yes,MSc,Mechanical Engineering,[3]
FALSE,ME41096,Bio Inspired Design,https://studiegids.tudelft.nl/courses/study-guide/educations/19569,No,MSc,Mechanical Engineering,[]
FALSE,ME41106,Intelligent Vehicles ME,https://studiegids.tudelft.nl/courses/study-guide/educations/19255,No,MSc,Mechanical Engineering,[]
FALSE,ME41120,Freehand Sketching of Products and Mechanisms,https://studiegids.tudelft.nl/courses/study-guide/educations/19578,No,MSc,Mechanical Engineering,[]
FALSE,ME41125,Introduction to Engineering Research,https://studiegids.tudelft.nl/courses/study-guide/educations/19579,No,MSc,Mechanical Engineering,[]
TRUE,ME44101,Dynamics and Interaction of Material and Equipment,https://studiegids.tudelft.nl/courses/study-guide/educations/19655,Yes,MSc,Mechanical Engineering,[9]
FALSE,ME44106,Structural Design with FEM,https://studiegids.tudelft.nl/courses/study-guide/educations/19656,No,MSc,Mechanical Engineering,[]
TRUE,ME44110,Integrated Design Project for Multi-Machine Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/19657,Yes,MSc,Mechanical Engineering,"[9, 11, 12, 13]"
TRUE,ME44115,Discrete Element Method (DEM) simulation,https://studiegids.tudelft.nl/courses/study-guide/educations/19666,Yes,MSc,Mechanical Engineering,[9]
TRUE,ME44125,Reliability and Maintenance of Transport Equipment,https://studiegids.tudelft.nl/courses/study-guide/educations/19408,Yes,MSc,Mechanical Engineering,[9]
TRUE,ME44200,Intelligent Operations and Maintenance for Transport and Production,https://studiegids.tudelft.nl/courses/study-guide/educations/19658,Yes,MSc,Mechanical Engineering,"[8, 9]"
FALSE,ME44206,Quantitative Methods for Logistics,https://studiegids.tudelft.nl/courses/study-guide/educations/19497,No,MSc,Mechanical Engineering,[]
TRUE,ME44210,Drive and Energy Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/19256,Yes,MSc,Mechanical Engineering,"[7, 9]"
TRUE,ME44300,Multi-Machine Coordination for Logistics,https://studiegids.tudelft.nl/courses/study-guide/educations/19410,Yes,MSc,Mechanical Engineering,"[9, 11]"
FALSE,ME44305,System Analysis and Simulation,https://studiegids.tudelft.nl/courses/study-guide/educations/19662,No,MSc,Mechanical Engineering,[]
TRUE,ME44311,Advanced Operations and Production Management,https://studiegids.tudelft.nl/courses/study-guide/educations/19668,Yes,MSc,Mechanical Engineering,[9]
FALSE,ME44312,Machine Learning for Transport and Multi-Machine Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/19498,No,MSc,Mechanical Engineering,[]
FALSE,ME45001,Advanced Heat Transfer,https://studiegids.tudelft.nl/courses/study-guide/educations/19257,No,MSc,Mechanical Engineering,[]
TRUE,ME45026,Introduction to Multiphase Flow,https://studiegids.tudelft.nl/courses/study-guide/educations/19603,Yes,MSc,Mechanical Engineering,[9]
FALSE,ME45030,Turbulence,https://studiegids.tudelft.nl/courses/study-guide/educations/19599,No,MSc,Mechanical Engineering,[]
FALSE,ME45042,Advanced Fluid Dynamics,https://studiegids.tudelft.nl/courses/study-guide/educations/19258,No,MSc,Mechanical Engineering,[]
FALSE,ME45050,Microfluidics: Applied Theory and Lab,https://studiegids.tudelft.nl/courses/study-guide/educations/19604,No,MSc,Mechanical Engineering,[]
TRUE,ME45075,Refrigeration and Heat Pumps Fundamentals,https://studiegids.tudelft.nl/courses/study-guide/educations/19605,Yes,MSc,Mechanical Engineering,"[7, 8, 9, 12, 13]"
TRUE,ME45111,Buildings as Energy and Indoor Climate Systems’,https://studiegids.tudelft.nl/courses/study-guide/educations/19606,Yes,MSc,Mechanical Engineering,"[7, 9, 11, 12, 13]"
TRUE,ME45134,Process and Power Plant Design,https://studiegids.tudelft.nl/courses/study-guide/educations/19600,Yes,MSc,Mechanical Engineering,"[7, 9, 12, 13]"
FALSE,ME45155,Computational Fluid Dynamics for Engineers,https://studiegids.tudelft.nl/courses/study-guide/educations/19412,No,MSc,Mechanical Engineering,[]
FALSE,ME45160,Advanced Applied Thermodynamics,https://studiegids.tudelft.nl/courses/study-guide/educations/19596,No,MSc,Mechanical Engineering,[]
TRUE,ME45165,Equipment for Heat and Mass Transfer,https://studiegids.tudelft.nl/courses/study-guide/educations/19597,Yes,MSc,Mechanical Engineering,[9]
TRUE,ME45165SET,Equipment for Heat and Mass Transfer,https://studiegids.tudelft.nl/courses/study-guide/educations/32130,Yes,MSc,Mechanical Engineering,"[9, 12, 13]"
TRUE,ME45170,Turbomachinery,https://studiegids.tudelft.nl/courses/study-guide/educations/19607,Yes,MSc,Mechanical Engineering,"[7, 9, 13]"
TRUE,ME45203,"Electrolysers, Fuel Cells and Batteries",https://studiegids.tudelft.nl/courses/study-guide/educations/19608,Yes,MSc,Mechanical Engineering,"[7, 9, 13]"
TRUE,ME45204,Electrochemical Energy Storage,https://studiegids.tudelft.nl/courses/study-guide/educations/19602,Yes,MSc,Mechanical Engineering,"[7, 9, 13]"
TRUE,ME45211-25,Particle-based modeling of fluids,https://studiegids.tudelft.nl/courses/study-guide/educations/21834,Yes,MSc,Mechanical Engineering,[13]
FALSE,ME45215,Rheology of Complex Fluids,https://studiegids.tudelft.nl/courses/study-guide/educations/19610,No,MSc,Mechanical Engineering,[]
FALSE,ME45220,Experimental Techniques in Fluid Mechanics,https://studiegids.tudelft.nl/courses/study-guide/educations/19611,No,MSc,Mechanical Engineering,[]
TRUE,ME45225,Multiphysics transport in Energy Materials,https://studiegids.tudelft.nl/courses/study-guide/educations/19612,Yes,MSc,Mechanical Engineering,"[7, 9, 13]"
FALSE,ME46000,Non-linear Mechanics,https://studiegids.tudelft.nl/courses/study-guide/educations/19259,No,MSc,Mechanical Engineering,[]
FALSE,ME46006,Physics for Mechanical Engineers,https://studiegids.tudelft.nl/courses/study-guide/educations/19260,No,MSc,Mechanical Engineering,[]
FALSE,ME46007,Measurement Technology,https://studiegids.tudelft.nl/courses/study-guide/educations/19261,No,MSc,Mechanical Engineering,[]
FALSE,ME46010,Introduction to Nanoscience and Technology,https://studiegids.tudelft.nl/courses/study-guide/educations/19225,No,MSc,Mechanical Engineering,[]
FALSE,ME46015-23,Precision Mechanism Design,https://studiegids.tudelft.nl/courses/study-guide/educations/19570,No,MSc,Mechanical Engineering,[]
FALSE,ME46020,"Micro- and Nanosystems Design and Fabrication, incl. MEMS Lab.",https://studiegids.tudelft.nl/courses/study-guide/educations/19622,No,MSc,Mechanical Engineering,[]
TRUE,ME46025,Manufacturing for the Micro and Nano Scale,https://studiegids.tudelft.nl/courses/study-guide/educations/19627,Yes,MSc,Mechanical Engineering,[9]
FALSE,ME46035,Stability of Thin-Walled Structures 1,https://studiegids.tudelft.nl/courses/study-guide/educations/19628,No,MSc,Mechanical Engineering,[]
FALSE,ME46041,Experimental Dynamics,https://studiegids.tudelft.nl/courses/study-guide/educations/19639,No,MSc,Mechanical Engineering,[]
FALSE,ME46050,Advanced Finite Element Methods,https://studiegids.tudelft.nl/courses/study-guide/educations/19580,No,MSc,Mechanical Engineering,[]
FALSE,ME46055,Engineering Dynamics,https://studiegids.tudelft.nl/courses/study-guide/educations/19262,No,MSc,Mechanical Engineering,[]
FALSE,ME46060,Engineering Optimization: Concepts and Applications,https://studiegids.tudelft.nl/courses/study-guide/educations/19581,No,MSc,Mechanical Engineering,[]
FALSE,ME46065,Thin Film Materials,https://studiegids.tudelft.nl/courses/study-guide/educations/19630,No,MSc,Mechanical Engineering,[]
FALSE,ME46070,Fundamentals of Mechanical Analysis,https://studiegids.tudelft.nl/courses/study-guide/educations/19582,No,MSc,Mechanical Engineering,[]
FALSE,ME46072,Non-linear Dynamics,https://studiegids.tudelft.nl/courses/study-guide/educations/19631,No,MSc,Mechanical Engineering,[]
FALSE,ME46085-23,Mechatronic System Design,https://studiegids.tudelft.nl/courses/study-guide/educations/19227,No,MSc,Mechanical Engineering,[]
FALSE,ME46095,Multiphysics Modelling using COMSOL,https://studiegids.tudelft.nl/courses/study-guide/educations/19632,No,MSc,Mechanical Engineering,[]
FALSE,ME46110,Intro lab PME,https://studiegids.tudelft.nl/courses/study-guide/educations/19620,No,MSc,Mechanical Engineering,[]
FALSE,ME46115-25,Compliant Mechanisms,https://studiegids.tudelft.nl/courses/study-guide/educations/21844,No,MSc,Mechanical Engineering,[]
TRUE,ME46125,Micro and Nanofabrication for Cell Biology and Tissue Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19635,Yes,MSc,Mechanical Engineering,[3]
TRUE,ME46310-25,Opto-Mechatronics,https://studiegids.tudelft.nl/courses/study-guide/educations/22377,Yes,MSc,Mechanical Engineering,[9]
FALSE,ME46325,Computational Design,https://studiegids.tudelft.nl/courses/study-guide/educations/19637,No,MSc,Mechanical Engineering,[]
TRUE,ME51010-20,ME-BMD Literature Research,https://studiegids.tudelft.nl/courses/study-guide/educations/19592,Yes,MSc,Mechanical Engineering,[4]
FALSE,ME51015,ME-BMD Internship / Research Assignment,https://studiegids.tudelft.nl/courses/study-guide/educations/19591,No,MSc,Mechanical Engineering,[]
FALSE,ME51035,ME-BMD MSc Thesis,https://studiegids.tudelft.nl/courses/study-guide/educations/19593,No,MSc,Mechanical Engineering,[]
FALSE,ME54010-20,ME-MME Literature Research,https://studiegids.tudelft.nl/courses/study-guide/educations/19916,No,MSc,Mechanical Engineering,[]
FALSE,ME54015,ME-MME Research Assignment,https://studiegids.tudelft.nl/courses/study-guide/educations/19915,No,MSc,Mechanical Engineering,[]
FALSE,ME54035,ME-MME MSc Thesis,https://studiegids.tudelft.nl/courses/study-guide/educations/19917,No,MSc,Mechanical Engineering,[]
TRUE,ME55010-20,ME-EFPT Literature Research,https://studiegids.tudelft.nl/courses/study-guide/educations/19615,Yes,MSc,Mechanical Engineering,[4]
FALSE,ME55015,ME-EFPT Research Assignment,https://studiegids.tudelft.nl/courses/study-guide/educations/19614,No,MSc,Mechanical Engineering,[]
FALSE,ME55035,ME-EFPT MSc Thesis,https://studiegids.tudelft.nl/courses/study-guide/educations/19616,No,MSc,Mechanical Engineering,[]
FALSE,ME56010-22,ME-HTE Literature Research and Project Proposal,https://studiegids.tudelft.nl/courses/study-guide/educations/19653,No,MSc,Mechanical Engineering,[]
FALSE,ME56015R,ME-HTE Research Assignment,https://studiegids.tudelft.nl/courses/study-guide/educations/22414,No,MSc,Mechanical Engineering,[]
FALSE,ME56015S,ME-HTE Internship,https://studiegids.tudelft.nl/courses/study-guide/educations/19652,No,MSc,Mechanical Engineering,[]
FALSE,ME56035,ME-HTE Thesis,https://studiegids.tudelft.nl/courses/study-guide/educations/19654,No,MSc,Mechanical Engineering,[]
FALSE,MOT111A,Financial Management,https://studiegids.tudelft.nl/courses/study-guide/educations/20219,No,MSc,"Technology, Policy and Management",[]
TRUE,MOT112A,Economic Foundations,https://studiegids.tudelft.nl/courses/study-guide/educations/20220,Yes,MSc,"Technology, Policy and Management",[8]
FALSE,MOT113B,Technology Dynamics,https://studiegids.tudelft.nl/courses/study-guide/educations/21101,No,MSc,"Technology, Policy and Management",[]
TRUE,MOT121A,Leadership and Technology Management,https://studiegids.tudelft.nl/courses/study-guide/educations/20222,Yes,MSc,"Technology, Policy and Management",[8]
TRUE,MOT122A,Digital Business Process Management,https://studiegids.tudelft.nl/courses/study-guide/educations/20223,Yes,MSc,"Technology, Policy and Management",[9]
FALSE,MOT123A,Inter- and intra-organisational decision making,https://studiegids.tudelft.nl/courses/study-guide/educations/20224,No,MSc,"Technology, Policy and Management",[]
TRUE,MOT132A,"Technology, Strategy and Entrepreneurship",https://studiegids.tudelft.nl/courses/study-guide/educations/20226,Yes,MSc,"Technology, Policy and Management","[8, 9, 17]"
